Country,Invoice_Month,O&D_Net_Count,PNR,Primary_Product_Code,Carrier_Code_Validating,Low_Cost_Indicator,Abonnement_SNCF,Carrier_Validating,Departure_Date,Arrival_Date,Ticket_Number,Origin_City,Destination_City,Origin_Country,Destination_Country,Origin_Region,Destination_Region,Directional_City_Pair,Class_Type,O&D_Class_of_Service_Invoice_Predominant,Round_Trip_Indicator,Exchange_Refund_Code,Reason_Code_Description,Booking_Date,Invoice_Date,Client_ID_Name,Level_4_Division_code,Level_4_Division_Desc,Level_12_CDR_Code,Customer_Defined_05,Customer_Defined_06,O&D_Mileage
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-07,9/7/2022,,LYON,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LYON->PARIS,COACH,,,Blank,,8/24/2022,8/25/2022,ORANGE SA,AA,Orange France,DTR01,REUNION_INTERNE,,256
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-27,9/27/2022,,LYON,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LYON->PARIS,COACH,,,Blank,,8/8/2022,8/8/2022,ORANGE SA,AA,Orange France,MGO01,REUNION_INTERNE,,256
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-22,9/22/2022,,LYON,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LYON->PARIS,COACH,,,Blank,,8/30/2022,8/30/2022,ORANGE SA,AA,Orange France,19501,REUNION_INTERNE,,256
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-04,10/4/2022,,LYON,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LYON->PARIS,COACH,,,Blank,,8/22/2022,8/22/2022,ORANGE SA,AA,Orange France,19501,REUNION_INTERNE,,256
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-08-26,8/26/2022,,LYON,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LYON->PARIS,COACH,,,Blank,,8/23/2022,8/23/2022,ORANGE SA,AA,Orange France,DTR01,REUNION_INTERNE,,256
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-02,9/2/2022,,LYON,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LYON->PARIS,COACH,,,Blank,,8/29/2022,8/29/2022,ORANGE SA,AA,Orange France,DTR01,REUNION_INTERNE,,256
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-15,9/15/2022,,LYON,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LYON->PARIS,COACH,,,Blank,,8/31/2022,8/31/2022,ORANGE SA,AA,Orange France,BSGST,FORMATION,,256
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-22,9/22/2022,,LYON,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LYON->PARIS,COACH,,,Blank,,8/31/2022,8/31/2022,ORANGE SA,AA,Orange France,BSGST,FORMATION,,256
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-13,9/13/2022,,LYON,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LYON->PARIS,COACH,,,Blank,,8/16/2022,8/17/2022,ORANGE SA,AA,Orange France,DDS02,REUNION_INTERNE,,256
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-06,9/6/2022,,LYON,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LYON->PARIS,COACH,,,Blank,,8/24/2022,8/26/2022,ORANGE SA,AA,Orange France,VGT00,REUNION_INTERNE,,256
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-08-26,8/26/2022,,LYON,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LYON->PARIS,COACH,,,Blank,,8/18/2022,8/18/2022,ORANGE SA,AA,Orange France,EALNE,ACTION_COMMERCIALE,,256
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-15,9/15/2022,,LYON,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LYON->PARIS,COACH,,,Blank,,8/30/2022,8/31/2022,ORANGE SA,AA,Orange France,BT6SU,FORMATION,,256
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-13,9/13/2022,,LYON,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LYON->PARIS,COACH,,,Blank,,8/30/2022,8/30/2022,ORANGE SA,AA,Orange France,DTR01,REUNION_INTERNE,,256
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-14,9/14/2022,,LYON,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LYON->PARIS,COACH,,,Blank,,8/25/2022,8/29/2022,ORANGE SA,AA,Orange France,CLV01,REUNION_INTERNE,,250
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-06,9/6/2022,,LYON,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LYON->PARIS,COACH,,,Blank,,8/23/2022,8/23/2022,ORANGE SA,AA,Orange France,04901,REUNION_INTERNE,,256
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-08-31,8/31/2022,,LYON,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LYON->PARIS,COACH,,,Blank,,8/28/2022,8/29/2022,ORANGE SA,AA,Orange France,ANPVK,REUNION_INTERNE,,256
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-04,9/4/2022,,LYON,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LYON->PARIS,COACH,,,Blank,,8/31/2022,8/31/2022,ORANGE SA,AA,Orange France,ANPVK,REUNION_INTERNE,,256
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-09,10/9/2022,,LYON,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LYON->PARIS,COACH,,,Blank,,8/31/2022,8/31/2022,ORANGE SA,AA,Orange France,VPJCC,REUNION_IRP_MANDATS_SOC,,256
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-08-15,8/15/2022,,LYON,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LYON->PARIS,COACH,,,Blank,,8/3/2022,8/3/2022,ORANGE SA,AA,Orange France,01401,REUNION_INTERNE,,256
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-29,9/29/2022,,LYON,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LYON->PARIS,COACH,,,Blank,,8/25/2022,8/25/2022,ORANGE SA,AA,Orange France,RIT01,ACTIVITE_EQUIPE,,256
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-01,9/1/2022,,LYON,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LYON->PARIS,COACH,,,Blank,,8/26/2022,8/26/2022,ORANGE SA,AA,Orange France,EALLP,ACTION_COMMERCIALE,,256
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-28,9/28/2022,,LYON,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LYON->PARIS,COACH,,,Blank,,8/29/2022,8/29/2022,ORANGE SA,AA,Orange France,RIT01,ACTIVITE_EQUIPE,,256
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-19,9/19/2022,,LYON,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LYON->PARIS,COACH,,,Blank,,8/22/2022,8/22/2022,ORANGE SA,AA,Orange France,RHU01,FORMATION,,256
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-08-31,8/31/2022,,LYON,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LYON->PARIS,COACH,,,Blank,,8/25/2022,8/25/2022,ORANGE SA,AA,Orange France,HCDDD,REUNION_INTERNE,,256
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-08-09,8/9/2022,,LYON,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LYON->PARIS,COACH,,,Blank,,8/3/2022,8/3/2022,ORANGE SA,AA,Orange France,01201,INTERVENTION_TECHNIQUE,,256
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-08-25,8/25/2022,,LYON,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LYON->PARIS,COACH,,,Blank,,8/23/2022,8/23/2022,ORANGE SA,AA,Orange France,ANPVK,REUNION_INTERNE,,256
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-08-31,8/31/2022,,LYON,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LYON->PARIS,COACH,,,Blank,,8/29/2022,8/29/2022,ORANGE SA,AA,Orange France,ANPVK,REUNION_INTERNE,,256
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-08-29,8/29/2022,,LYON,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LYON->PARIS,COACH,,,Blank,,8/22/2022,8/23/2022,ORANGE SA,AA,Orange France,MCA02,REUNION_INTERNE,,256
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-13,9/13/2022,,LYON,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LYON->PARIS,COACH,,,Blank,,8/8/2022,8/8/2022,ORANGE SA,AA,Orange France,BT6SU,REUNION_INTERNE,,256
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-06,9/6/2022,,LYON,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LYON->PARIS,COACH,,,Blank,,8/22/2022,8/22/2022,ORANGE SA,AA,Orange France,CGDRJ,ACTIVITE_EQUIPE,,256
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-13,10/13/2022,,LYON,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LYON->PARIS,COACH,,,Blank,,8/19/2022,8/22/2022,ORANGE SA,AA,Orange France,UIBLK,FORMATION,,256
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-13,10/13/2022,,LYON,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LYON->PARIS,COACH,,,Blank,,8/19/2022,8/22/2022,ORANGE SA,AA,Orange France,UIBLK,FORMATION,,256
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-04,10/4/2022,,LYON,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LYON->PARIS,COACH,,,Blank,,8/31/2022,8/31/2022,ORANGE SA,AA,Orange France,CWKDN,REUNION_INTERNE,,256
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-07,9/7/2022,,LYON,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LYON->PARIS,COACH,,,Blank,,8/25/2022,8/25/2022,ORANGE SA,AA,Orange France,MCA02,REUNION_IRP_MANDATS_SOC,,256
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-10,10/10/2022,,LYON,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LYON->PARIS,COACH,,,Blank,,8/24/2022,8/25/2022,ORANGE SA,AA,Orange France,A9AFT,REUNION_IRP_MANDATS_SOC,,256
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-14,9/14/2022,,LYON,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LYON->PARIS,COACH,,,Blank,,8/30/2022,8/30/2022,ORANGE SA,AA,Orange France,MGO03,REUNION_INTERNE,,256
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-08-29,8/29/2022,,LYON,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LYON->PARIS,COACH,,,Blank,,8/19/2022,8/19/2022,ORANGE SA,AA,Orange France,DEISS,REUNION_INTERNE,,256
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-08-29,8/29/2022,,LYON,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LYON->PARIS,COACH,,,Blank,,8/4/2022,8/4/2022,ORANGE SA,AA,Orange France,BSM3T,REUNION_INTERNE,,256
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-08-29,8/29/2022,,LYON,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LYON->PARIS,COACH,,,Blank,,8/17/2022,8/17/2022,ORANGE SA,AA,Orange France,GPU01,FORMATION,,256
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-21,9/21/2022,,LYON,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LYON->PARIS,COACH,,,Blank,,8/31/2022,8/31/2022,ORANGE SA,AA,Orange France,TRA24,REUNION_INTERNE,,256
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-08-30,8/30/2022,,LYON,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LYON->PARIS,COACH,,,Blank,,8/5/2022,8/5/2022,ORANGE SA,AA,Orange France,CJREV,REUNION_INTERNE,,256
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-13,9/13/2022,,LYON,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LYON->PARIS,COACH,,,Blank,,8/18/2022,8/18/2022,ORANGE SA,AA,Orange France,CJTMY,REUNION_INTERNE,,256
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-22,9/22/2022,,LYON,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LYON->PARIS,COACH,,,Blank,,8/23/2022,8/23/2022,ORANGE SA,AA,Orange France,MCA02,REUNION_INTERNE,,256
FRANCE,202208 - août,-1,,Rail,,,,SNCF FRENCH RAIL,2022-09-22,9/22/2022,,LYON,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LYON->PARIS,COACH,,,FULL REFUND,,8/23/2022,8/30/2022,ORANGE SA,AA,Orange France,MCA02,REUNION_INTERNE,,-256
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-21,9/21/2022,,LYON,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LYON->PARIS,COACH,,,Blank,,8/11/2022,8/11/2022,ORANGE SA,AA,Orange France,BT3BB,REUNION_INTERNE,,256
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-02,9/2/2022,,LYON,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LYON->PARIS,COACH,,,Blank,,8/24/2022,8/25/2022,ORANGE SA,AA,Orange France,TELPU,FORMATION,,256
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-04,10/4/2022,,LYON,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LYON->PARIS,COACH,,,Blank,,8/26/2022,8/26/2022,ORANGE SA,AA,Orange France,EAX3W,FORMATION,,256
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-07,9/7/2022,,LYON,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LYON->PARIS,COACH,,,Blank,,8/11/2022,8/11/2022,ORANGE SA,AA,Orange France,NL7DV,REUNION_INTERNE,,256
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-08-30,8/30/2022,,LYON,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LYON->PARIS,COACH,,,Blank,,8/25/2022,8/25/2022,ORANGE SA,AA,Orange France,MGO03,REUNION_INTERNE,,256
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-08-24,8/24/2022,,LYON,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LYON->PARIS,COACH,,,Blank,,8/19/2022,8/19/2022,ORANGE SA,AA,Orange France,RHU01,ACTIVITE_EQUIPE,,256
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-15,9/15/2022,,LYON,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LYON->PARIS,COACH,,,Blank,,8/26/2022,8/26/2022,ORANGE SA,AA,Orange France,NL7DS,REUNION_INTERNE,,242
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-20,9/20/2022,,LYON,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LYON->PARIS,COACH,,,Blank,,8/26/2022,8/26/2022,ORANGE SA,AA,Orange France,NL7DS,REUNION_INTERNE,,242
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-08-29,8/29/2022,,LYON,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LYON->PARIS,COACH,,,Blank,,8/24/2022,8/24/2022,ORANGE SA,AA,Orange France,CJTMY,REUNION_INTERNE,,242
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-05,9/5/2022,,LYON,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LYON->PARIS,COACH,,,Blank,,8/30/2022,8/30/2022,ORANGE SA,AA,Orange France,CJTMY,REUNION_INTERNE,,242
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-06,9/6/2022,,LYON,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LYON->PARIS,COACH,,,Blank,,8/12/2022,8/12/2022,ORANGE SA,AA,Orange France,NL7DV,REUNION_INTERNE,,256
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-22,9/22/2022,,LYON,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LYON->PARIS,COACH,,,Blank,,8/1/2022,8/1/2022,ORANGE SA,AA,Orange France,ADE03,FORMATION,,256
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-16,9/16/2022,,LYON,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LYON->PARIS,COACH,,,Blank,,8/19/2022,8/19/2022,ORANGE SA,AA,Orange France,CWKDN,REUNION_IRP_MANDATS_SOC,,256
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-05,9/5/2022,,LYON,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LYON->PARIS,COACH,,,Blank,,8/30/2022,8/30/2022,ORANGE SA,AA,Orange France,CWKDN,REUNION_INTERNE,,256
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-08,9/8/2022,,LYON,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LYON->PARIS,COACH,,,Blank,,7/4/2022,8/23/2022,ORANGE SA,AA,Orange France,RHU01,REUNION_INTERNE,,256
FRANCE,202208 - août,-1,,Rail,,,,SNCF FRENCH RAIL,2022-09-07,9/7/2022,,LYON,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LYON->PARIS,COACH,,,FULL REFUND,,7/4/2022,8/23/2022,ORANGE SA,AA,Orange France,RHU01,REUNION_INTERNE,,-256
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-06,10/6/2022,,LYON,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LYON->PARIS,COACH,,,Blank,,8/24/2022,8/29/2022,ORANGE SA,AA,Orange France,AL8EP,FORMATION,,256
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-24,10/24/2022,,LYON,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LYON->PARIS,COACH,,,Blank,,8/19/2022,8/22/2022,ORANGE SA,AA,Orange France,01001,FORMATION,,256
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-11,9/11/2022,,LYON,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LYON->PARIS,COACH,,,Blank,,8/24/2022,8/24/2022,ORANGE SA,AA,Orange France,NL1PS,FORMATION,,250
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-10,10/10/2022,,LYON,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LYON->PARIS,COACH,,,Blank,,8/22/2022,8/22/2022,ORANGE SA,AA,Orange France,AURIN,FORMATION,,250
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-16,10/16/2022,,LYON,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LYON->PARIS,COACH,,,Blank,,8/22/2022,8/22/2022,ORANGE SA,AA,Orange France,AURIN,FORMATION,,250
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-06,9/6/2022,,LYON,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LYON->PARIS,COACH,,,Blank,,8/29/2022,8/29/2022,ORANGE SA,AA,Orange France,01901,FORMATION,,256
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-18,10/18/2022,,LYON,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LYON->PARIS,COACH,,,Blank,,8/22/2022,8/22/2022,ORANGE SA,AA,Orange France,CWKDN,REUNION_INTERNE,,256
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-21,9/21/2022,,LYON,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LYON->PARIS,COACH,,,Blank,,8/30/2022,8/30/2022,ORANGE SA,AA,Orange France,MCA02,REUNION_INTERNE,,256
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-08-30,8/30/2022,,LYON,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LYON->PARIS,COACH,,,Blank,,8/23/2022,8/23/2022,ORANGE SA,AA,Orange France,MCA02,REUNION_INTERNE,,256
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-29,9/29/2022,,LYON,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LYON->PARIS,COACH,,,Blank,,8/22/2022,8/25/2022,ORANGE SA,AA,Orange France,RIT01,REUNION_INTERNE,,256
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-13,9/13/2022,,LYON,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LYON->PARIS,COACH,,,Blank,,8/29/2022,8/29/2022,ORANGE SA,AA,Orange France,MCA03,REUNION_INTERNE,,242
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-08-30,8/30/2022,,LYON,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LYON->PARIS,COACH,,,Blank,,8/16/2022,8/16/2022,ORANGE SA,AA,Orange France,04601,REUNION_INTERNE,,256
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-13,9/13/2022,,LYON,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LYON->PARIS,COACH,,,Blank,,8/16/2022,8/16/2022,ORANGE SA,AA,Orange France,04601,REUNION_INTERNE,,256
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-20,10/20/2022,,LYON,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LYON->PARIS,COACH,,,Blank,,8/24/2022,8/24/2022,ORANGE SA,AA,Orange France,DPR01,REUNION_IRP_MANDATS_SOC,,256
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-19,9/19/2022,,LYON,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LYON->PARIS,COACH,,,Blank,,8/17/2022,8/17/2022,ORANGE SA,AA,Orange France,ILS01,FORMATION,,242
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-18,9/18/2022,,LYON,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LYON->PARIS,COACH,,,Blank,,8/17/2022,8/19/2022,ORANGE SA,AA,Orange France,CDSNA,FORMATION,,256
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-22,9/22/2022,,LYON,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LYON->PARIS,COACH,,,Blank,,8/1/2022,8/1/2022,ORANGE SA,AA,Orange France,MCA02,REUNION_INTERNE,,256
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-04,10/4/2022,,LYON,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LYON->PARIS,COACH,,,Blank,,8/31/2022,8/31/2022,ORANGE SA,AA,Orange France,CWKDN,REUNION_INTERNE,,256
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-08-08,8/8/2022,,LYON,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LYON->PARIS,COACH,,,Blank,,8/4/2022,8/4/2022,ORANGE SA,AA,Orange France,01201,REUNION_INTERNE,,256
FRANCE,202208 - août,-1,,Rail,,,,SNCF FRENCH RAIL,2022-09-08,9/8/2022,,LYON,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LYON->PARIS,COACH,,,UNKNOWN,,7/19/2022,8/25/2022,ORANGE SA,AA,Orange France,01201,REUNION_INTERNE,,-251
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-06,9/6/2022,,LYON,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LYON->PARIS,COACH,,,Blank,,8/25/2022,8/25/2022,ORANGE SA,AA,Orange France,CQJN5,REUNION_INTERNE,,256
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-08-29,8/29/2022,,LYON,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LYON->PARIS,COACH,,,Blank,,8/22/2022,8/22/2022,ORANGE SA,AA,Orange France,LURHL,REUNION_IRP_MANDATS_SOC,,256
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-07,9/7/2022,,LYON,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LYON->PARIS,COACH,,,Blank,,8/29/2022,8/29/2022,ORANGE SA,AA,Orange France,FPR04,REUNION_INTERNE,,256
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-28,9/28/2022,,LYON,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LYON->PARIS,COACH,,,Blank,,8/12/2022,8/16/2022,ORANGE SA,AA,Orange France,01901,FORMATION,,256
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-13,9/13/2022,,LYON,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LYON->PARIS,COACH,,,Blank,,8/23/2022,8/23/2022,ORANGE SA,AA,Orange France,DDS02,ACTIVITE_EQUIPE,,256
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-01,9/1/2022,,LYON,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LYON->PARIS,COACH,,,Blank,,8/29/2022,8/29/2022,ORANGE SA,AA,Orange France,01901,ACTIVITE_EQUIPE,,256
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-13,9/13/2022,,LYON,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LYON->PARIS,COACH,,,Blank,,8/30/2022,8/30/2022,ORANGE SA,AA,Orange France,BTMS1,REUNION_INTERNE,,256
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-05,9/5/2022,,LYON,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LYON->PARIS,COACH,,,Blank,,8/24/2022,8/24/2022,ORANGE SA,AA,Orange France,GPU01,REUNION_INTERNE,,256
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-08-31,8/31/2022,,LYON,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LYON->PARIS,COACH,,,Blank,,8/30/2022,8/30/2022,ORANGE SA,AA,Orange France,RHU01,REUNION_INTERNE,,256
